,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
13153,1936-04-01,20.394,0.788,Escuintla,Guatemala,15.27N,90.83W
13154,1949-01-01,17.139,0.347,Escuintla,Guatemala,15.27N,90.83W
13155,1976-02-01,16.466,0.201,Escuintla,Guatemala,15.27N,90.83W
13156,1988-06-01,21.171,0.407,Escuintla,Guatemala,15.27N,90.83W
13157,1757-09-01 00:00:00,20.529,5.455,Esenyurt,Turkey,40.99N,27.69E
13158,1782-10-01 00:00:00,14.775,3.95,Esenyurt,Turkey,40.99N,27.69E
13159,1785-01-01 00:00:00,2.712,4.429,Esenyurt,Turkey,40.99N,27.69E
13160,1806-11-01 00:00:00,10.445,2.202,Esenyurt,Turkey,40.99N,27.69E
13161,1817-07-01 00:00:00,22.125,1.756,Esenyurt,Turkey,40.99N,27.69E
13162,1839-09-01 00:00:00,19.77,1.977,Esenyurt,Turkey,40.99N,27.69E
13163,1871-08-01 00:00:00,23.513,0.654,Esenyurt,Turkey,40.99N,27.69E
13164,1916-10-01,15.308,0.259,Esenyurt,Turkey,40.99N,27.69E
13165,1924-03-01,6.785,0.392,Esenyurt,Turkey,40.99N,27.69E
13166,1927-11-01,12.177,0.366,Esenyurt,Turkey,40.99N,27.69E
13167,1935-10-01,17.258,0.25,Esenyurt,Turkey,40.99N,27.69E
13168,1951-06-01,20.466,0.735,Esenyurt,Turkey,40.99N,27.69E
13169,1964-06-01,20.927,0.284,Esenyurt,Turkey,40.99N,27.69E
13170,1989-04-01,14.917,0.311,Esenyurt,Turkey,40.99N,27.69E
13171,1995-11-01,7.586,0.206,Esenyurt,Turkey,40.99N,27.69E
13172,2007-11-01,9.816,0.195,Esenyurt,Turkey,40.99N,27.69E
13173,2013-02-01,7.478,0.654,Esenyurt,Turkey,40.99N,27.69E
13175,1849-09-01 00:00:00,17.551,1.424,Esfahan,Iran,32.95N,50.74E
13176,1863-04-01 00:00:00,8.847,1.695,Esfahan,Iran,32.95N,50.74E
13177,1867-11-01 00:00:00,7.174,1.999,Esfahan,Iran,32.95N,50.74E
13178,1889-04-01 00:00:00,9.839,0.769,Esfahan,Iran,32.95N,50.74E
13179,1903-02-01,-1.004,0.784,Esfahan,Iran,32.95N,50.74E
13180,1904-07-01,23.835,0.518,Esfahan,Iran,32.95N,50.74E
13181,1942-10-01,13.333,0.381,Esfahan,Iran,32.95N,50.74E
13182,1996-05-01,16.731,0.266,Esfahan,Iran,32.95N,50.74E
13183,2007-08-01,24.146,0.219,Esfahan,Iran,32.95N,50.74E
13184,1755-03-01 00:00:00,5.221,3.441,Eskisehir,Turkey,39.38N,31.21E
13185,1790-08-01 00:00:00,21.964,1.958,Eskisehir,Turkey,39.38N,31.21E
13186,1796-05-01 00:00:00,15.187,1.598,Eskisehir,Turkey,39.38N,31.21E
13187,1799-03-01 00:00:00,4.316,2.769,Eskisehir,Turkey,39.38N,31.21E
13188,1835-04-01 00:00:00,8.922,2.593,Eskisehir,Turkey,39.38N,31.21E
13189,1840-11-01 00:00:00,7.784,3.162,Eskisehir,Turkey,39.38N,31.21E
13190,1850-02-01 00:00:00,0.498,1.261,Eskisehir,Turkey,39.38N,31.21E
13191,1851-09-01 00:00:00,17.522,0.907,Eskisehir,Turkey,39.38N,31.21E
13192,1889-06-01 00:00:00,18.499,0.703,Eskisehir,Turkey,39.38N,31.21E
13193,1891-04-01 00:00:00,9.475,0.569,Eskisehir,Turkey,39.38N,31.21E
13194,1899-10-01 00:00:00,11.932,0.359,Eskisehir,Turkey,39.38N,31.21E
13195,1911-05-01,14.45,0.43,Eskisehir,Turkey,39.38N,31.21E
13196,1930-03-01,7.409,0.304,Eskisehir,Turkey,39.38N,31.21E
13197,1931-05-01,14.593,0.373,Eskisehir,Turkey,39.38N,31.21E
13198,1946-06-01,18.908,0.22,Eskisehir,Turkey,39.38N,31.21E
13199,1971-06-01,18.352,0.236,Eskisehir,Turkey,39.38N,31.21E
13200,1994-05-01,16.18,0.363,Eskisehir,Turkey,39.38N,31.21E
13201,1994-12-01,0.653,0.3,Eskisehir,Turkey,39.38N,31.21E
13202,1996-12-01,5.693,0.485,Eskisehir,Turkey,39.38N,31.21E
13204,1827-11-01 00:00:00,10.38,2.079,Eslamshahr,Iran,36.17N,51.71E
13205,1843-06-01 00:00:00,21.75,1.614,Eslamshahr,Iran,36.17N,51.71E
13206,1845-12-01 00:00:00,2.559,2.7,Eslamshahr,Iran,36.17N,51.71E
13207,1846-01-01 00:00:00,2.645,2.544,Eslamshahr,Iran,36.17N,51.71E
13208,1847-07-01 00:00:00,26.059,1.582,Eslamshahr,Iran,36.17N,51.71E
13209,1853-08-01 00:00:00,25.216,1.096,Eslamshahr,Iran,36.17N,51.71E
13210,1856-09-01 00:00:00,20.438,1.343,Eslamshahr,Iran,36.17N,51.71E
13211,1871-02-01 00:00:00,1.775,2.115,Eslamshahr,Iran,36.17N,51.71E
13212,1877-12-01 00:00:00,0.888,2.474,Eslamshahr,Iran,36.17N,51.71E
13213,1900-01-01,-3.16,2.294,Eslamshahr,Iran,36.17N,51.71E
13214,1920-07-01,23.887,1.006,Eslamshahr,Iran,36.17N,51.71E
13215,1926-03-01,7.174,0.657,Eslamshahr,Iran,36.17N,51.71E
13216,1942-12-01,3.875,0.627,Eslamshahr,Iran,36.17N,51.71E
13217,1957-08-01,23.659,0.599,Eslamshahr,Iran,36.17N,51.71E
13218,1964-02-01,3.371,0.472,Eslamshahr,Iran,36.17N,51.71E
13219,1971-10-01,14.71,0.233,Eslamshahr,Iran,36.17N,51.71E
13220,1998-01-01,1.9,0.441,Eslamshahr,Iran,36.17N,51.71E
13221,1838-08-01 00:00:00,18.031,3.071,Esmeraldas,Brazil,20.09S,44.36W
13222,1856-05-01 00:00:00,19.122,1.521,Esmeraldas,Brazil,20.09S,44.36W
13223,1861-02-01 00:00:00,23.062,1.589,Esmeraldas,Brazil,20.09S,44.36W
13224,1885-06-01 00:00:00,18.101,1.109,Esmeraldas,Brazil,20.09S,44.36W
13225,1924-11-01,21.548,0.299,Esmeraldas,Brazil,20.09S,44.36W
13226,1930-02-01,23.242,0.352,Esmeraldas,Brazil,20.09S,44.36W
13227,1932-09-01,21.764,0.752,Esmeraldas,Brazil,20.09S,44.36W
13228,1937-08-01,20.698,0.736,Esmeraldas,Brazil,20.09S,44.36W
13229,1941-03-01,22.954,0.465,Esmeraldas,Brazil,20.09S,44.36W
13230,1948-10-01,21.519,0.698,Esmeraldas,Brazil,20.09S,44.36W
13231,1961-05-01,19.778,0.287,Esmeraldas,Brazil,20.09S,44.36W
13232,1967-04-01,21.56,0.174,Esmeraldas,Brazil,20.09S,44.36W
13233,2010-06-01,18.235,0.784,Esmeraldas,Brazil,20.09S,44.36W
13236,1768-01-01 00:00:00,-9.678,11.437,Espoo,Finland,60.27N,25.95E
13237,1778-03-01 00:00:00,-4.474,4.286,Espoo,Finland,60.27N,25.95E
13238,1785-01-01 00:00:00,-6.54,3.086,Espoo,Finland,60.27N,25.95E
13239,1802-06-01 00:00:00,12.171,1.944,Espoo,Finland,60.27N,25.95E
13240,1848-02-01 00:00:00,-3.837,1.529,Espoo,Finland,60.27N,25.95E
13241,1849-09-01 00:00:00,10.602,1.008,Espoo,Finland,60.27N,25.95E
13242,1853-10-01 00:00:00,6.581,0.938,Espoo,Finland,60.27N,25.95E
13243,1854-09-01 00:00:00,9.593,0.725,Espoo,Finland,60.27N,25.95E
13244,1858-10-01 00:00:00,6.369,0.956,Espoo,Finland,60.27N,25.95E
13245,1909-02-01,-9.202,0.391,Espoo,Finland,60.27N,25.95E
13246,1919-02-01,-8.035,0.294,Espoo,Finland,60.27N,25.95E
13247,1923-04-01,-0.727,0.343,Espoo,Finland,60.27N,25.95E
13248,1949-12-01,0.129,0.283,Espoo,Finland,60.27N,25.95E
13249,1965-08-01,14.741,0.273,Espoo,Finland,60.27N,25.95E
13250,1974-01-01,-3.278,0.557,Espoo,Finland,60.27N,25.95E
13251,1974-09-01,13.25,0.317,Espoo,Finland,60.27N,25.95E
13252,1996-10-01,7.353,0.191,Espoo,Finland,60.27N,25.95E
13254,1781-11-01 00:00:00,4.495,2.387,Essen,Germany,50.63N,6.34E
13255,1805-03-01 00:00:00,3.439,2.091,Essen,Germany,50.63N,6.34E
13256,1814-02-01 00:00:00,-3.123,1.775,Essen,Germany,50.63N,6.34E
13257,1840-09-01 00:00:00,13.142,1.258,Essen,Germany,50.63N,6.34E
13258,1849-11-01 00:00:00,3.151,1.732,Essen,Germany,50.63N,6.34E
13259,1851-09-01 00:00:00,11.725,1.01,Essen,Germany,50.63N,6.34E
13260,1866-03-01 00:00:00,3.643,0.778,Essen,Germany,50.63N,6.34E
13261,1885-11-01 00:00:00,3.941,0.913,Essen,Germany,50.63N,6.34E
13262,1899-08-01 00:00:00,18.019,0.269,Essen,Germany,50.63N,6.34E
13263,1919-10-01,6.081,0.347,Essen,Germany,50.63N,6.34E
13264,1926-02-01,6.217,0.587,Essen,Germany,50.63N,6.34E
13265,1929-07-01,18.072,0.373,Essen,Germany,50.63N,6.34E
13266,1936-02-01,1.373,0.339,Essen,Germany,50.63N,6.34E
13267,1939-05-01,11.321,0.342,Essen,Germany,50.63N,6.34E
13268,1953-04-01,9.369,0.216,Essen,Germany,50.63N,6.34E
13269,1953-11-01,5.656,0.495,Essen,Germany,50.63N,6.34E
13270,1967-05-01,12.788,0.285,Essen,Germany,50.63N,6.34E
13271,1967-10-01,11.52,0.178,Essen,Germany,50.63N,6.34E
13272,1978-04-01,7.27,0.344,Essen,Germany,50.63N,6.34E
13273,1981-11-01,5.494,0.22,Essen,Germany,50.63N,6.34E
13274,2006-07-01,22.812,0.238,Essen,Germany,50.63N,6.34E
13275,1797-12-01 00:00:00,15.298,2.528,Etah,India,28.13N,79.09E
13277,1818-06-01 00:00:00,32.627,3.672,Etah,India,28.13N,79.09E
13278,1828-03-01 00:00:00,23.101,2.463,Etah,India,28.13N,79.09E
13280,1881-10-01 00:00:00,25.65,0.37,Etah,India,28.13N,79.09E
13281,1914-09-01,28.215,1.037,Etah,India,28.13N,79.09E
13282,1936-04-01,28.078,0.333,Etah,India,28.13N,79.09E
13283,1976-01-01,15.753,0.291,Etah,India,28.13N,79.09E
13284,1988-02-01,19.231,0.142,Etah,India,28.13N,79.09E
13285,1823-02-01 00:00:00,17.902,2.673,Etawah,India,26.52N,78.81E
13286,1848-02-01 00:00:00,17.866,1.633,Etawah,India,26.52N,78.81E
13287,1873-04-01 00:00:00,29.483,1.732,Etawah,India,26.52N,78.81E
13288,1877-07-01 00:00:00,32.221,0.891,Etawah,India,26.52N,78.81E
13289,1883-01-01 00:00:00,14.726,0.507,Etawah,India,26.52N,78.81E
13290,1887-09-01 00:00:00,27.673,0.76,Etawah,India,26.52N,78.81E
13291,1902-01-01,15.716,0.709,Etawah,India,26.52N,78.81E
13292,1907-10-01,26.606,0.37,Etawah,India,26.52N,78.81E
13293,1908-11-01,19.533,0.509,Etawah,India,26.52N,78.81E
13294,1950-09-01,28.242,0.176,Etawah,India,26.52N,78.81E
13295,1964-11-01,19.232,0.466,Etawah,India,26.52N,78.81E
13296,1994-09-01,28.611,0.309,Etawah,India,26.52N,78.81E
13297,1828-08-01 00:00:00,17.09,1.964,Eugene,United States,44.20N,122.98W
13298,1829-06-01 00:00:00,14.99,1.984,Eugene,United States,44.20N,122.98W
13299,1833-01-01 00:00:00,3.855,2.554,Eugene,United States,44.20N,122.98W
13300,1838-07-01 00:00:00,17.372,2.812,Eugene,United States,44.20N,122.98W
13302,1850-03-01 00:00:00,3.99,3.156,Eugene,United States,44.20N,122.98W
13303,1853-09-01 00:00:00,14.186,2.643,Eugene,United States,44.20N,122.98W
13304,1864-08-01 00:00:00,17.893,2.003,Eugene,United States,44.20N,122.98W
13305,1871-06-01 00:00:00,16.664,1.389,Eugene,United States,44.20N,122.98W
13306,1891-03-01 00:00:00,4.926,0.545,Eugene,United States,44.20N,122.98W
13307,1896-02-01 00:00:00,5.675,0.548,Eugene,United States,44.20N,122.98W
13308,1899-04-01 00:00:00,7.496,0.477,Eugene,United States,44.20N,122.98W
13309,1902-11-01,5.413,0.42,Eugene,United States,44.20N,122.98W
13310,1919-11-01,5.512,0.275,Eugene,United States,44.20N,122.98W
13311,1941-01-01,4.788,0.527,Eugene,United States,44.20N,122.98W
13312,1949-01-01,-2.571,0.382,Eugene,United States,44.20N,122.98W
13313,1949-08-01,17.113,0.228,Eugene,United States,44.20N,122.98W
13314,1971-08-01,18.721,0.24,Eugene,United States,44.20N,122.98W
13315,1768-08-01 00:00:00,23.768,1.683,Evansville,United States,37.78N,87.46W
13316,1795-10-01 00:00:00,13.438,2.81,Evansville,United States,37.78N,87.46W
13317,1821-04-01 00:00:00,10.839,1.959,Evansville,United States,37.78N,87.46W
13318,1830-01-01 00:00:00,2.147,3.504,Evansville,United States,37.78N,87.46W
13319,1834-04-01 00:00:00,14.879,2.558,Evansville,United States,37.78N,87.46W
13320,1836-10-01 00:00:00,9.703,6.173,Evansville,United States,37.78N,87.46W
13321,1850-05-01 00:00:00,17.102,1.554,Evansville,United States,37.78N,87.46W
13322,1871-12-01 00:00:00,0.014,0.782,Evansville,United States,37.78N,87.46W
13323,1890-04-01 00:00:00,13.735,0.75,Evansville,United States,37.78N,87.46W
13324,1906-12-01,3.512,0.699,Evansville,United States,37.78N,87.46W
13325,1910-10-01,15.559,0.301,Evansville,United States,37.78N,87.46W
13326,1940-10-01,16.507,0.471,Evansville,United States,37.78N,87.46W
13327,1949-05-01,19.679,0.119,Evansville,United States,37.78N,87.46W
13328,1984-07-01,24.628,0.387,Evansville,United States,37.78N,87.46W
13329,2003-06-01,21.692,0.254,Evansville,United States,37.78N,87.46W
13330,2011-10-01,14.389,0.186,Evansville,United States,37.78N,87.46W
13332,1756-05-01 00:00:00,12.216,5.686,Exeter,United Kingdom,50.63N,3.80W
13333,1768-07-01 00:00:00,15.992,5.113,Exeter,United Kingdom,50.63N,3.80W
13334,1783-04-01 00:00:00,10.745,1.477,Exeter,United Kingdom,50.63N,3.80W
13335,1799-11-01 00:00:00,6.581,3.005,Exeter,United Kingdom,50.63N,3.80W
13336,1800-10-01 00:00:00,10.221,2.285,Exeter,United Kingdom,50.63N,3.80W
13337,1822-11-01 00:00:00,8.942,1.892,Exeter,United Kingdom,50.63N,3.80W
13338,1828-04-01 00:00:00,9.388,2.993,Exeter,United Kingdom,50.63N,3.80W
13339,1848-01-01 00:00:00,1.882,1.693,Exeter,United Kingdom,50.63N,3.80W
13340,1881-01-01 00:00:00,0.095,0.769,Exeter,United Kingdom,50.63N,3.80W
13341,1886-07-01 00:00:00,16.772,0.469,Exeter,United Kingdom,50.63N,3.80W
13342,1891-11-01 00:00:00,6.439,0.561,Exeter,United Kingdom,50.63N,3.80W
13343,1917-04-01,6.574,0.637,Exeter,United Kingdom,50.63N,3.80W
13344,1919-07-01,15.091,0.375,Exeter,United Kingdom,50.63N,3.80W
13345,1941-05-01,10.136,0.395,Exeter,United Kingdom,50.63N,3.80W
13346,1956-09-01,15.113,0.193,Exeter,United Kingdom,50.63N,3.80W
13347,1962-03-01,4.352,0.331,Exeter,United Kingdom,50.63N,3.80W
13348,1963-04-01,9.237,0.247,Exeter,United Kingdom,50.63N,3.80W
13349,1969-04-01,8.972,0.252,Exeter,United Kingdom,50.63N,3.80W
13350,1986-07-01,16.393,0.133,Exeter,United Kingdom,50.63N,3.80W
13351,1989-10-01,12.813,0.209,Exeter,United Kingdom,50.63N,3.80W
13352,1991-11-01,7.643,0.166,Exeter,United Kingdom,50.63N,3.80W
13353,2004-03-01,7.53,0.259,Exeter,United Kingdom,50.63N,3.80W
13354,1843-05-01 00:00:00,20.239,1.433,Ezhou,China,29.74N,114.46E
13355,1849-11-01 00:00:00,11.023,2.156,Ezhou,China,29.74N,114.46E
13356,1857-02-01 00:00:00,6.346,2.446,Ezhou,China,29.74N,114.46E
13357,1867-02-01 00:00:00,5.828,1.456,Ezhou,China,29.74N,114.46E
13358,1876-05-01 00:00:00,21.894,2.031,Ezhou,China,29.74N,114.46E
13359,1901-05-01,21.2,0.801,Ezhou,China,29.74N,114.46E
13360,1952-11-01,13.224,0.329,Ezhou,China,29.74N,114.46E
13361,1961-10-01,18.546,0.384,Ezhou,China,29.74N,114.46E
13362,1962-04-01,15.308,0.24,Ezhou,China,29.74N,114.46E
13363,1978-03-01,10.594,0.221,Ezhou,China,29.74N,114.46E
13364,1978-10-01,18.29,0.107,Ezhou,China,29.74N,114.46E
13365,2010-04-01,15.141,0.256,Ezhou,China,29.74N,114.46E
13366,1785-09-01 00:00:00,16.051,2.31,Fürth,Germany,49.03N,9.80E
13367,1840-06-01 00:00:00,16.186,1.319,Fürth,Germany,49.03N,9.80E
13368,1873-02-01 00:00:00,-0.227,1.387,Fürth,Germany,49.03N,9.80E
13369,1905-02-01,1.248,0.514,Fürth,Germany,49.03N,9.80E
13370,1918-01-01,0.154,0.44,Fürth,Germany,49.03N,9.80E
13371,1921-09-01,14.849,0.449,Fürth,Germany,49.03N,9.80E
13372,1928-09-01,13.662,0.178,Fürth,Germany,49.03N,9.80E
13373,1934-11-01,3.402,0.383,Fürth,Germany,49.03N,9.80E
13374,1937-03-01,4.288,0.186,Fürth,Germany,49.03N,9.80E
13375,1955-02-01,-0.738,0.183,Fürth,Germany,49.03N,9.80E
13376,1993-03-01,4.548,0.198,Fürth,Germany,49.03N,9.80E
13377,1996-09-01,11.568,0.374,Fürth,Germany,49.03N,9.80E
13378,1882-12-01 00:00:00,9.092,0.406,Fairfield,United States,37.78N,122.03W
13379,1906-02-01,12.048,0.387,Fairfield,United States,37.78N,122.03W
13380,1933-06-01,16.759,0.361,Fairfield,United States,37.78N,122.03W
13381,1952-07-01,19.942,0.421,Fairfield,United States,37.78N,122.03W
13382,1975-08-01,19.259,0.525,Fairfield,United States,37.78N,122.03W
13383,1981-11-01,13.426,0.251,Fairfield,United States,37.78N,122.03W
13384,1989-08-01,19.324,0.387,Fairfield,United States,37.78N,122.03W
13385,2000-08-01,20.062,0.532,Fairfield,United States,37.78N,122.03W
13386,2010-09-01,20.02,0.396,Fairfield,United States,37.78N,122.03W
13387,1816-10-01 00:00:00,21.92,4.362,Faisalabad,Pakistan,31.35N,73.51E
13390,1900-01-01,11.146,0.521,Faisalabad,Pakistan,31.35N,73.51E
13391,1946-03-01,19.806,0.31,Faisalabad,Pakistan,31.35N,73.51E
13392,1948-04-01,27.492,0.246,Faisalabad,Pakistan,31.35N,73.51E
13393,1957-10-01,25.272,0.438,Faisalabad,Pakistan,31.35N,73.51E
13394,1993-06-01,34.792,0.66,Faisalabad,Pakistan,31.35N,73.51E
13395,1995-05-01,32.804,0.248,Faisalabad,Pakistan,31.35N,73.51E
13396,1828-03-01 00:00:00,24.297,2.336,Faizabad,India,26.52N,82.39E
13397,1834-01-01 00:00:00,13.89,1.866,Faizabad,India,26.52N,82.39E
13398,1844-05-01 00:00:00,30.977,1.408,Faizabad,India,26.52N,82.39E
13399,1868-03-01 00:00:00,23.24,1.928,Faizabad,India,26.52N,82.39E
13400,1870-07-01 00:00:00,29.648,1.301,Faizabad,India,26.52N,82.39E
13401,1908-02-01,18.251,0.556,Faizabad,India,26.52N,82.39E
13402,1921-01-01,15.895,0.584,Faizabad,India,26.52N,82.39E
13403,1923-04-01,30.392,0.308,Faizabad,India,26.52N,82.39E
13404,1931-01-01,16.819,0.728,Faizabad,India,26.52N,82.39E
13405,1953-10-01,25.826,0.447,Faizabad,India,26.52N,82.39E
13406,1958-08-01,29.113,0.351,Faizabad,India,26.52N,82.39E
13407,1975-02-01,18.303,0.583,Faizabad,India,26.52N,82.39E
13408,1984-11-01,20.66,0.219,Faizabad,India,26.52N,82.39E
13409,1997-01-01,15.601,0.398,Faizabad,India,26.52N,82.39E
13410,1797-07-01 00:00:00,31.103,2.388,Faridabad,India,28.13N,77.27E
13412,1820-06-01 00:00:00,33.144,1.633,Faridabad,India,28.13N,77.27E
13413,1822-10-01 00:00:00,24.491,1.474,Faridabad,India,28.13N,77.27E
13414,1829-07-01 00:00:00,31.269,1.917,Faridabad,India,28.13N,77.27E
13415,1849-06-01 00:00:00,32.7,1.675,Faridabad,India,28.13N,77.27E
13417,1880-04-01 00:00:00,30.984,1.019,Faridabad,India,28.13N,77.27E
13418,1942-10-01,25.975,0.369,Faridabad,India,28.13N,77.27E
13419,1959-10-01,26.866,0.358,Faridabad,India,28.13N,77.27E
13420,1975-05-01,34.561,0.409,Faridabad,India,28.13N,77.27E
13421,1979-03-01,21.587,0.396,Faridabad,India,28.13N,77.27E
13422,1989-03-01,22.863,0.292,Faridabad,India,28.13N,77.27E
13423,2011-11-01,22.484,0.366,Faridabad,India,28.13N,77.27E
13424,1813-01-01 00:00:00,15.447,2.745,Faridpur,Bangladesh,23.31N,90.00E
13425,1835-11-01 00:00:00,21.225,1.563,Faridpur,Bangladesh,23.31N,90.00E
13426,1856-08-01 00:00:00,27.399,1.653,Faridpur,Bangladesh,23.31N,90.00E
13427,1860-11-01 00:00:00,22.736,1.311,Faridpur,Bangladesh,23.31N,90.00E
13429,1868-11-01 00:00:00,22.765,1.502,Faridpur,Bangladesh,23.31N,90.00E
13430,1892-09-01 00:00:00,28.536,0.267,Faridpur,Bangladesh,23.31N,90.00E
13431,1899-08-01 00:00:00,28.839,0.293,Faridpur,Bangladesh,23.31N,90.00E
13432,1913-03-01,24.51,0.252,Faridpur,Bangladesh,23.31N,90.00E
13433,1917-03-01,24.945,0.323,Faridpur,Bangladesh,23.31N,90.00E
13434,1919-04-01,28.125,0.56,Faridpur,Bangladesh,23.31N,90.00E
13435,1923-07-01,28.551,0.247,Faridpur,Bangladesh,23.31N,90.00E
13436,1952-07-01,28.397,0.166,Faridpur,Bangladesh,23.31N,90.00E
13437,1966-11-01,24.494,0.214,Faridpur,Bangladesh,23.31N,90.00E
13438,1983-11-01,24.337,0.37,Faridpur,Bangladesh,23.31N,90.00E
13439,1987-01-01,19.179,0.436,Faridpur,Bangladesh,23.31N,90.00E
13440,2005-03-01,26.917,0.423,Faridpur,Bangladesh,23.31N,90.00E
13441,2010-01-01,17.354,0.374,Faridpur,Bangladesh,23.31N,90.00E
13444,1840-08-01 00:00:00,28.383,1.337,Farrukhabad,India,28.13N,79.09E
13446,1890-02-01 00:00:00,18.184,1.038,Farrukhabad,India,28.13N,79.09E
13447,1894-09-01 00:00:00,28.348,0.606,Farrukhabad,India,28.13N,79.09E
13448,1905-01-01,12.647,0.89,Farrukhabad,India,28.13N,79.09E
13449,1920-09-01,29.541,0.451,Farrukhabad,India,28.13N,79.09E
13450,1921-10-01,24.18,0.659,Farrukhabad,India,28.13N,79.09E
13451,1933-08-01,28.874,0.361,Farrukhabad,India,28.13N,79.09E
13452,1933-10-01,25.173,0.24,Farrukhabad,India,28.13N,79.09E
13453,1937-06-01,33.118,0.588,Farrukhabad,India,28.13N,79.09E
13454,1978-09-01,28.027,0.444,Farrukhabad,India,28.13N,79.09E
13455,1827-04-01 00:00:00,30.025,2.963,Fatehpur,India,26.52N,80.60E
13456,1838-11-01 00:00:00,19.388,2.344,Fatehpur,India,26.52N,80.60E
13457,1839-07-01 00:00:00,30.142,2.459,Fatehpur,India,26.52N,80.60E
13458,1840-12-01 00:00:00,14.747,1.311,Fatehpur,India,26.52N,80.60E
13459,1855-08-01 00:00:00,28.867,1.27,Fatehpur,India,26.52N,80.60E
13460,1899-02-01 00:00:00,18.375,0.947,Fatehpur,India,26.52N,80.60E
13461,1901-12-01,15.371,0.356,Fatehpur,India,26.52N,80.60E
13462,1940-07-01,30.072,0.579,Fatehpur,India,26.52N,80.60E
13463,1993-02-01,19.466,0.398,Fatehpur,India,26.52N,80.60E
13464,2009-02-01,19.888,0.296,Fatehpur,India,26.52N,80.60E
13465,1754-06-01 00:00:00,25.709,2.237,Fayetteville,United States,34.56N,79.78W
13466,1795-04-01 00:00:00,16.684,1.967,Fayetteville,United States,34.56N,79.78W
13467,1795-05-01 00:00:00,21.307,4.221,Fayetteville,United States,34.56N,79.78W
13468,1797-06-01 00:00:00,25.336,2.399,Fayetteville,United States,34.56N,79.78W
13469,1798-04-01 00:00:00,16.718,2.019,Fayetteville,United States,34.56N,79.78W
13470,1828-02-01 00:00:00,13.871,6.711,Fayetteville,United States,34.56N,79.78W
13471,1852-10-01 00:00:00,18.134,1.376,Fayetteville,United States,34.56N,79.78W
13472,1887-03-01 00:00:00,9.846,0.563,Fayetteville,United States,34.56N,79.78W
13473,1910-11-01,8.975,0.43,Fayetteville,United States,34.56N,79.78W
13474,1927-04-01,16.625,0.333,Fayetteville,United States,34.56N,79.78W
13475,1940-06-01,26.014,0.288,Fayetteville,United States,34.56N,79.78W
13476,1948-04-01,18.003,0.304,Fayetteville,United States,34.56N,79.78W
13477,1950-07-01,25.517,0.218,Fayetteville,United States,34.56N,79.78W
13478,1834-11-01 00:00:00,25.254,1.973,Feira De Santana,Brazil,12.05S,39.45W
13479,1877-06-01 00:00:00,22.163,1.378,Feira De Santana,Brazil,12.05S,39.45W
13480,1900-02-01,25.12,0.977,Feira De Santana,Brazil,12.05S,39.45W
13481,1924-12-01,25.069,0.499,Feira De Santana,Brazil,12.05S,39.45W
13482,1945-03-01,26.151,0.286,Feira De Santana,Brazil,12.05S,39.45W
13483,1957-10-01,24.722,0.538,Feira De Santana,Brazil,12.05S,39.45W
13484,1999-11-01,25.241,0.268,Feira De Santana,Brazil,12.05S,39.45W
13485,2004-09-01,24.564,0.528,Feira De Santana,Brazil,12.05S,39.45W
13486,2008-07-01,21.937,0.306,Feira De Santana,Brazil,12.05S,39.45W
13487,1847-08-01 00:00:00,22.024,0.884,Fengcheng,China,40.99N,123.55E
13488,1848-03-01 00:00:00,0.373,1.012,Fengcheng,China,40.99N,123.55E
13489,1853-03-01 00:00:00,-2.228,2.13,Fengcheng,China,40.99N,123.55E
13490,1863-09-01 00:00:00,15.821,0.947,Fengcheng,China,40.99N,123.55E
13491,1866-06-01 00:00:00,20.037,1.357,Fengcheng,China,40.99N,123.55E
13492,1883-03-01 00:00:00,-1.487,1.548,Fengcheng,China,40.99N,123.55E
13493,1884-06-01 00:00:00,19.158,1.268,Fengcheng,China,40.99N,123.55E
13494,1889-11-01 00:00:00,-2.202,1.439,Fengcheng,China,40.99N,123.55E
13495,1909-06-01,19.108,0.441,Fengcheng,China,40.99N,123.55E
13496,1917-05-01,13.081,0.589,Fengcheng,China,40.99N,123.55E
13497,1921-10-01,8.269,0.419,Fengcheng,China,40.99N,123.55E
13498,1933-04-01,8.021,0.451,Fengcheng,China,40.99N,123.55E
13499,1949-04-01,7.854,0.787,Fengcheng,China,40.99N,123.55E
13500,1956-10-01,9.271,0.333,Fengcheng,China,40.99N,123.55E
13501,1993-09-01,17.656,0.233,Fengcheng,China,40.99N,123.55E
13502,1997-05-01,15.245,0.24,Fengcheng,China,40.99N,123.55E
13503,2005-04-01,10.08,0.195,Fengcheng,China,40.99N,123.55E
13504,2010-11-01,1.222,0.36,Fengcheng,China,40.99N,123.55E
13505,2012-02-01,-8.049,0.253,Fengcheng,China,40.99N,123.55E
13506,1862-05-01 00:00:00,25.193,1.537,Fengshan,Taiwan,23.31N,119.71E
13507,1900-03-01,18.516,0.615,Fengshan,Taiwan,23.31N,119.71E
13508,1909-05-01,24.168,0.348,Fengshan,Taiwan,23.31N,119.71E
13509,1949-03-01,20.117,0.308,Fengshan,Taiwan,23.31N,119.71E
13510,1953-02-01,17.463,0.713,Fengshan,Taiwan,23.31N,119.71E
13511,1953-10-01,26.037,0.27,Fengshan,Taiwan,23.31N,119.71E
13512,1968-10-01,24.153,0.218,Fengshan,Taiwan,23.31N,119.71E
