CountryName,CountryCode,Year,Arable land (% of land area)
Cuba,CUB,1978,28.26815642
Cyprus,CYP,1978,11.9047619
Denmark,DNK,1978,62.37904177
Djibouti,DJI,1978,0.043140638
Dominica,DMA,1978,9.333333333
Dominican Republic,DOM,1978,21.0057947
Ecuador,ECU,1978,5.815633579
"Egypt, Arab Rep.",EGY,1978,2.405947059
El Salvador,SLV,1978,24.85521236
Equatorial Guinea,GNQ,1978,4.634581105
Ethiopia,ETH,1978,11.86194369
Faeroe Islands,FRO,1978,2.148997135
Fiji,FJI,1978,4.926108374
Finland,FIN,1978,7.912603828
France,FRA,1978,31.69115687
French Polynesia,PYF,1978,0.546448087
Gabon,GAB,1978,1.113827764
"Gambia, The",GMB,1978,17.49011858
Germany,DEU,1978,34.61747773
Ghana,GHA,1978,8.350180188
Greece,GRC,1978,22.67649341
Grenada,GRD,1978,8.823529412
Guam,GUM,1978,3.703703704
Guatemala,GTM,1978,11.6648003
Guinea,GIN,1978,12.77063324
Guinea-Bissau,GNB,1978,9.068278805
Guyana,GUY,1978,2.291084582
Haiti,HTI,1978,28.30188679
Honduras,HND,1978,13.44177317
"Hong Kong SAR, China",HKG,1978,8
Hungary,HUN,1978,56.08536179
Iceland,ISL,1978,1.296758105
India,IND,1978,54.90365567
Indonesia,IDN,1978,9.936132747
"Iran, Islamic Rep.",IRN,1978,8.714500629
Iraq,IRQ,1978,11.88924709
Ireland,IRL,1978,16.8094063
Isle of Man,IMY,1978,37.89473684
Israel,ISR,1978,15.01848429
Italy,ITA,1978,32.13423549
Jamaica,JAM,1978,13.388735
Japan,JPN,1978,13.36790393
Jordan,JOR,1978,3.354487761
Kenya,KEN,1978,6.676740345
Kiribati,KIR,1978,2.469135802
"Korea, Dem. Rep.",PRK,1978,18.27090773
"Korea, Rep.",KOR,1978,21.55297533
Kuwait,KWT,1978,0.056116723
Lao PDR,LAO,1978,3.357885615
Lebanon,LBN,1978,21.89638319
Lesotho,LSO,1978,9.519104084
Liberia,LBR,1978,3.851744186
Libya,LBY,1978,0.994578128
Liechtenstein,LIE,1978,25
Madagascar,MDG,1978,4.298930426
Malawi,MWI,1978,21.74374204
Malaysia,MYS,1978,3.332826054
Maldives,MDV,1978,10
Mali,MLI,1978,1.651382162
Malta,MLT,1978,40.625
Mauritania,MRT,1978,0.186281168
Mauritius,MUS,1978,49.26108374
Mexico,MEX,1978,9.148897863
Mongolia,MNG,1978,0.742810062
Morocco,MAR,1978,17.15886175
Mozambique,MOZ,1978,3.649635036
Myanmar,MMR,1978,14.62496557
Namibia,NAM,1978,0.795588432
Nepal,NPL,1978,15.66433566
Netherlands,NLD,1978,23.1042654
New Caledonia,NCL,1978,0.382932166
New Zealand,NZL,1978,10.26166876
Nicaragua,NIC,1978,8.849925212
Niger,NER,1978,7.716112734
Nigeria,NGA,1978,20.70226292
Norway,NOR,1978,2.201262166
Oman,OMN,1978,0.074313409
Pakistan,PAK,1978,40.40836447
Panama,PAN,1978,5.838041431
Papua New Guinea,PNG,1978,0.353310074
Paraguay,PRY,1978,3.498615656
Peru,PER,1978,2.45703125
Philippines,PHL,1978,17.27202603
Poland,POL,1978,48.02311535
Portugal,PRT,1978,26.59016393
Puerto Rico,PRI,1978,11.04847802
Qatar,QAT,1978,0.086132644
Romania,ROM,1978,42.55882608
Rwanda,RWA,1978,29.59059587
Samoa,WSM,1978,5.300353357
San Marino,SMR,1978,16.66666667
Sao Tome and Principe,STP,1978,1.041666667
Saudi Arabia,SAU,1978,0.8326782
Senegal,SEN,1978,16.2208487
Seychelles,SYC,1978,2.173913043
Sierra Leone,SLE,1978,6.095871433
Singapore,SGP,1978,2.985074627
Solomon Islands,SLB,1978,0.428724544
Somalia,SOM,1978,1.552587114
South Africa,ZAF,1978,10.32899455
Spain,ESP,1978,31.30943087
Sri Lanka,LKA,1978,15.94642003
St. Kitts and Nevis,KNA,1978,22.85714286
St. Lucia,LCA,1978,8.196721311
St. Vincent and the Grenadines,VCT,1978,12.82051282
Sudan,SDN,1978,5.196127946
Suriname,SUR,1978,0.230769231
Swaziland,SWZ,1978,10.93023256
Sweden,SWE,1978,7.301262368
Switzerland,CHE,1978,9.494535519
Syrian Arab Republic,SYR,1978,28.01719447
Tanzania,TZA,1978,9.03138406
Thailand,THA,1978,31.52929202
Timor-Leste,TMP,1978,6.45595158
Togo,TGO,1978,34.93289208
Tonga,TON,1978,22.22222222
Trinidad and Tobago,TTO,1978,12.6705653
Tunisia,TUN,1978,21.96833162
Turkey,TUR,1978,32.6429583
Turks and Caicos Islands,TCA,1978,1.052631579
Uganda,UGA,1978,20.41939843
United Arab Emirates,ARE,1978,0.14354067
United Kingdom,GBR,1978,28.66944984
United States,USA,1978,20.60878091
Uruguay,URY,1978,8.479030968
Vanuatu,VUT,1978,1.394585726
"Venezuela, RB",VEN,1978,3.350150218
Vietnam,VNM,1978,18.43067375
Virgin Islands (U.S.),VIR,1978,14.28571429
West Bank and Gaza,WBG,1978,17.27574751
"Yemen, Rep.",YEM,1978,2.585374169
Zambia,ZMB,1978,3.661604272
Zimbabwe,ZWE,1978,6.371978803
Arab World,ARB,1979,3.65105937
Caribbean small states,CSS,1979,2.009433496
Central Europe and the Baltics,CEB,1979,45.31186413
East Asia & Pacific (all income levels),EAS,1979,8.748038566
East Asia & Pacific (developing only),EAP,1979,9.989886047
Euro area,EMU,1979,27.31413212
European Union,EUU,1979,29.06995812
Fragile and conflict affected situations,FCS,1979,4.934401311
Heavily indebted poor countries (HIPC),HPC,1979,5.629189411
High income,HIC,1979,11.1712703
High income: OECD,OEC,1979,12.41380039
Latin America & Caribbean (all income levels),LCN,1979,5.950527143
Latin America & Caribbean (developing only),LAC,1979,5.478105814
Least developed countries: UN classification,LDC,1979,6.179365264
Low & middle income,LMY,1979,9.877232177
Low income,LIC,1979,6.504953912
Lower middle income,LMC,1979,16.84758785
Middle East & North Africa (all income levels),MEA,1979,4.599327318
Middle East & North Africa (developing only),MNA,1979,5.723455036
Middle income,MIC,1979,10.6789002
North America,NAC,1979,12.77244457
OECD members,OED,1979,12.6972876
Other small states,OSS,1979,1.51943421
Pacific island small states,PSS,1979,2.443878363
Small states,SST,1979,1.629811714
South Asia,SAS,1979,44.93985459
Sub-Saharan Africa (all income levels),SSF,1979,5.886340282
Sub-Saharan Africa (developing only),SSA,1979,5.887901168
Upper middle income,UMC,1979,7.561745171
World,WLD,1979,10.33368939
Afghanistan,AFG,1979,12.11592072
Albania,ALB,1979,21.27737226
Algeria,DZA,1979,2.874369159
American Samoa,ASM,1979,5
Andorra,ADO,1979,2.127659574
Angola,AGO,1979,2.326141012
Antigua and Barbuda,ATG,1979,6.818181818
Argentina,ARG,1979,9.50052801
Aruba,ABW,1979,11.11111111
Australia,AUS,1979,5.718599898
Austria,AUT,1979,18.44272221
"Bahamas, The",BHS,1979,0.699300699
Bahrain,BHR,1979,2.898550725
Bangladesh,BGD,1979,70.0468618
Barbados,BRB,1979,37.20930233
Belize,BLZ,1979,1.885138097
Benin,BEN,1979,13.03653778
Bermuda,BMU,1979,6
Bhutan,BTN,1979,2.675341909
Bolivia,BOL,1979,1.763131173
Botswana,BWA,1979,0.711096995
Brazil,BRA,1979,5.372008605
Brunei Darussalam,BRN,1979,0.759013283
Bulgaria,BGR,1979,35.22552653
Burkina Faso,BFA,1979,9.868421053
Burundi,BDI,1979,36.21495327
Cabo Verde,CPV,1979,9.429280397
Cambodia,KHM,1979,11.04690687
Cameroon,CMR,1979,12.47699435
Canada,CAN,1979,4.879743905
Cayman Islands,CYM,1979,0.833333333
Central African Republic,CAF,1979,2.98564962
Chad,TCD,1979,2.49364676
Channel Islands,CHI,1979,20.10309278
Chile,CHL,1979,5.230440654
China,CHN,1979,10.27369318
Colombia,COL,1979,3.332131591
Comoros,COM,1979,34.92745836
"Congo, Dem. Rep.",ZAR,1979,2.911272358
"Congo, Rep.",COG,1979,1.420204978
Costa Rica,CRI,1979,5.542499021
Cote d'Ivoire,CIV,1979,6.053459119
Cuba,CUB,1979,27.73743017
Cyprus,CYP,1979,11.68831169
Denmark,DNK,1979,62.34072676
Djibouti,DJI,1979,0.043140638
Dominica,DMA,1979,9.333333333
Dominican Republic,DOM,1979,21.52317881
Ecuador,ECU,1979,5.707267736
"Egypt, Arab Rep.",EGY,1979,2.314531117
El Salvador,SLV,1979,27.02702703
Equatorial Guinea,GNQ,1979,4.634581105
Ethiopia,ETH,1979,11.90281562
Faeroe Islands,FRO,1979,2.148997135
Fiji,FJI,1979,4.926108374
Finland,FIN,1979,7.877802948
France,FRA,1979,31.77881753
French Polynesia,PYF,1979,0.546448087
Gabon,GAB,1979,1.117708697
"Gambia, The",GMB,1979,16.40316206
Germany,DEU,1979,34.53441412
Ghana,GHA,1979,8.350180188
Greece,GRC,1979,22.72304112
Grenada,GRD,1979,8.823529412
Guam,GUM,1979,3.703703704
Guatemala,GTM,1979,11.65546846
Guinea,GIN,1979,12.67703077
Guinea-Bissau,GNB,1979,9.068278805
Guyana,GUY,1979,2.438404877
Haiti,HTI,1979,28.30188679
Honduras,HND,1979,13.35239968
"Hong Kong SAR, China",HKG,1979,8
Hungary,HUN,1979,56.01645907
Iceland,ISL,1979,1.306733167
India,IND,1979,54.97260518
Indonesia,IDN,1979,9.936132747
"Iran, Islamic Rep.",IRN,1979,9.329771883
Iraq,IRQ,1979,12.00356677
Ireland,IRL,1979,16.44650893
Isle of Man,IMY,1979,38.42105263
Israel,ISR,1979,15.01848429
Italy,ITA,1979,32.2192377
Jamaica,JAM,1979,12.46537396
Japan,JPN,1979,13.32423581
Jordan,JOR,1979,3.36582049
Kenya,KEN,1979,6.676740345
Kiribati,KIR,1979,2.469135802
"Korea, Dem. Rep.",PRK,1979,18.27090773
"Korea, Rep.",KOR,1979,21.44930541
Kuwait,KWT,1979,0.056116723
Lao PDR,LAO,1979,3.379549393
Lebanon,LBN,1979,21.50537634
Lesotho,LSO,1979,10.04611331
Liberia,LBR,1979,3.851744186
Libya,LBY,1979,0.994578128
Liechtenstein,LIE,1979,25
Madagascar,MDG,1979,4.33332187
Malawi,MWI,1979,21.74374204
Malaysia,MYS,1979,3.379394308
Maldives,MDV,1979,10
Mali,MLI,1979,1.647284439
Malta,MLT,1979,40.625
Mauritania,MRT,1979,0.189191811
Mauritius,MUS,1979,49.26108374
Mexico,MEX,1979,9.046014558
Mongolia,MNG,1979,0.746672159
Morocco,MAR,1979,16.81380238
Mozambique,MOZ,1979,3.649635036
Myanmar,MMR,1979,14.63873673
Namibia,NAM,1979,0.795588432
Nepal,NPL,1979,15.76923077
Netherlands,NLD,1979,23.25236967
New Caledonia,NCL,1979,0.382932166
New Zealand,NZL,1979,10.10595876
Nicaragua,NIC,1979,8.883164368
Niger,NER,1979,7.856635352
Nigeria,NGA,1979,19.45167276
Norway,NOR,1979,2.266971485
Oman,OMN,1979,0.074313409
Pakistan,PAK,1979,40.27864259
Panama,PAN,1979,5.838041431
Papua New Guinea,PNG,1979,0.364351014
Paraguay,PRY,1979,3.775484521
Peru,PER,1979,2.47734375
Philippines,PHL,1979,17.4397156
Poland,POL,1979,47.83701721
Portugal,PRT,1979,26.53551913
Puerto Rico,PRI,1979,10.93573844
Qatar,QAT,1979,0.172265289
Romania,ROM,1979,42.6196058
Rwanda,RWA,1979,30.19862181
Samoa,WSM,1979,5.477031802
San Marino,SMR,1979,16.66666667
Sao Tome and Principe,STP,1979,1.041666667
Saudi Arabia,SAU,1979,0.855937368
Senegal,SEN,1979,16.2156547
Seychelles,SYC,1979,2.173913043
Sierra Leone,SLE,1979,6.165142699
Singapore,SGP,1979,2.985074627
Solomon Islands,SLB,1979,0.428724544
Somalia,SOM,1979,1.560557274
South Africa,ZAF,1979,10.28777749
Spain,ESP,1979,31.18468991
Sri Lanka,LKA,1979,14.35177803
St. Kitts and Nevis,KNA,1979,22.85714286
St. Lucia,LCA,1979,7.704918033
St. Vincent and the Grenadines,VCT,1979,12.82051282
Sudan,SDN,1979,5.195707071
Suriname,SUR,1979,0.237179487
Swaziland,SWZ,1979,10.69767442
Sweden,SWE,1979,7.264707316
Switzerland,CHE,1979,9.535013155
Syrian Arab Republic,SYR,1979,28.45793884
Tanzania,TZA,1979,9.03138406
Thailand,THA,1979,31.9344673
Timor-Leste,TMP,1979,6.724949563
Togo,TGO,1979,35.85217871
Tonga,TON,1979,22.22222222
Trinidad and Tobago,TTO,1979,12.6705653
Tunisia,TUN,1979,21.92327497
Turkey,TUR,1979,33.49401661
Turks and Caicos Islands,TCA,1979,1.052631579
Uganda,UGA,1979,20.41939843
United Arab Emirates,ARE,1979,0.14354067
United Kingdom,GBR,1979,28.22717315
United States,USA,1979,20.60878091
Uruguay,URY,1979,8.244772026
Vanuatu,VUT,1979,1.47662018
"Venezuela, RB",VEN,1979,3.343347883
Vietnam,VNM,1979,18.34157731
Virgin Islands (U.S.),VIR,1979,14.28571429
West Bank and Gaza,WBG,1979,17.27574751
"Yemen, Rep.",YEM,1979,2.587268216
Zambia,ZMB,1979,3.102005677
Zimbabwe,ZWE,1979,6.371978803
Arab World,ARB,1980,3.644306577
Caribbean small states,CSS,1980,2.009386192
Central Europe and the Baltics,CEB,1980,45.18496412
East Asia & Pacific (all income levels),EAS,1980,8.75241428
East Asia & Pacific (developing only),EAP,1980,9.994839436
Euro area,EMU,1980,27.29861879
European Union,EUU,1980,29.05669001
Fragile and conflict affected situations,FCS,1980,4.943804582
Heavily indebted poor countries (HIPC),HPC,1980,5.641592075
High income,HIC,1980,11.17958259
High income: OECD,OEC,1980,12.42430037
Latin America & Caribbean (all income levels),LCN,1980,5.964893243
Latin America & Caribbean (developing only),LAC,1980,5.503953206
Least developed countries: UN classification,LDC,1980,6.191360567
Low & middle income,LMY,1980,9.880073292
Low income,LIC,1980,6.528223837
Lower middle income,LMC,1980,16.98050553
Middle East & North Africa (all income levels),MEA,1980,4.391027352
Middle East & North Africa (developing only),MNA,1980,5.44625989
Middle income,MIC,1980,10.67688492
North America,NAC,1980,12.79156522
OECD members,OED,1980,12.69673058
Other small states,OSS,1980,1.51189092
Pacific island small states,PSS,1980,2.451838879
Small states,SST,1980,1.623978854
South Asia,SAS,1980,45.04299627
Sub-Saharan Africa (all income levels),SSF,1980,5.975088442
Sub-Saharan Africa (developing only),SSA,1980,5.976756591
Upper middle income,UMC,1980,7.4915457
World,WLD,1980,10.33845828
Afghanistan,AFG,1980,12.11592072
Albania,ALB,1980,21.35036496
Algeria,DZA,1980,2.886545131
American Samoa,ASM,1980,5
Andorra,ADO,1980,2.127659574
Angola,AGO,1980,2.326141012
Antigua and Barbuda,ATG,1980,6.818181818
Argentina,ARG,1980,9.50052801
Aruba,ABW,1980,11.11111111
Australia,AUS,1980,5.731486664
Austria,AUT,1980,18.60014531
"Bahamas, The",BHS,1980,0.699300699
Bahrain,BHR,1980,2.898550725
Bangladesh,BGD,1980,70.06990858
Barbados,BRB,1980,37.20930233
Belize,BLZ,1980,1.972818939
Benin,BEN,1980,13.30258957
Bermuda,BMU,1980,6
Bhutan,BTN,1980,2.782355585
Bolivia,BOL,1980,1.793593649
Botswana,BWA,1980,0.711096995
Brazil,BRA,1980,5.383972989
Brunei Darussalam,BRN,1980,0.569259962
Bulgaria,BGR,1980,34.59278677
Burkina Faso,BFA,1980,10.03289474
Burundi,BDI,1980,36.21495327
Cabo Verde,CPV,1980,9.429280397
Cambodia,KHM,1980,11.33016089
Cameroon,CMR,1980,12.50237989
Canada,CAN,1980,4.918122925
Cayman Islands,CYM,1980,0.833333333
Central African Republic,CAF,1980,3.001701499
Chad,TCD,1980,2.491264295
Channel Islands,CHI,1980,20.10309278
Chile,CHL,1980,5.159159256
China,CHN,1980,10.24418821
Colombia,COL,1980,3.345651194
Comoros,COM,1980,34.92745836
"Congo, Dem. Rep.",ZAR,1980,2.920094396
"Congo, Rep.",COG,1980,1.428989751
Costa Rica,CRI,1980,5.542499021
Cote d'Ivoire,CIV,1980,6.147798742
Cuba,CUB,1980,27.74674115
Cyprus,CYP,1980,11.6017316
Denmark,DNK,1980,62.26993865
Djibouti,DJI,1980,0.043140638
Dominica,DMA,1980,9.333333333
Dominican Republic,DOM,1980,22.14403974
Ecuador,ECU,1980,5.570004335
"Egypt, Arab Rep.",EGY,1980,2.296448842
El Salvador,SLV,1980,26.93050193
Equatorial Guinea,GNQ,1980,4.634581105
Ethiopia,ETH,1980,11.80744777
Faeroe Islands,FRO,1980,2.148997135
Fiji,FJI,1980,4.926108374
Finland,FIN,1980,7.777668341
France,FRA,1980,31.90848227
French Polynesia,PYF,1980,0.546448087
Gabon,GAB,1980,1.125470563
"Gambia, The",GMB,1980,15.71146245
Germany,DEU,1980,34.45707903
Ghana,GHA,1980,8.350180188
Greece,GRC,1980,22.52133437
Grenada,GRD,1980,8.823529412
Guam,GUM,1980,3.703703704
Guatemala,GTM,1980,11.8514371
Guinea,GIN,1980,12.57935862
Guinea-Bissau,GNB,1980,9.068278805
